age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
27,M,596,En Couple,0,false,6250 XG 30
42,M,1199,En Couple,2,false,841 FI 41
20,M,1349,En Couple,4,false,9493 QY 56
48,M,435,En Couple,1,false,2353 KU 86
68,M,1291,En Couple,4,false,463 TM 23
19,M,579,En Couple,3,false,1903 DX 87
81,F,184,En Couple,1,false,9814 AK 23
22,M,450,En Couple,0,true,3511 EA 12
78,M,526,En Couple,2,true,9552 DK 60
27,M,466,En Couple,1,false,1620 DT 24
22,F,182,Seule,3,false,5712 JB 23
29,M,432,Célibataire,0,false,7900 MX 53
58,M,247,En Couple,0,false,1041 PD 69
37,F,164,En Couple,4,false,6753 CT 40
82,F,435,Célibataire,0,false,4199 NL 95
18,F,432,En Couple,0,false,5948 EN 17
22,F,459,En Couple,1,false,5699 LO 69
36,M,494,Célibataire,0,false,2658 LT 56
59,M,590,En Couple,4,false,7469 UQ 10
47,M,595,Célibataire,0,false,6000 YE 43
39,M,558,Célibataire,0,false,6953 WG 51
41,F,532,Célibataire,0,false,9552 YF 87
67,F,1260,En Couple,0,false,3701 SG 94
37,F,468,En Couple,4,false,9492 YC 80
76,F,579,En Couple,1,false,9318 EW 20
26,M,199,En Couple,1,false,9607 IP 41
69,M,1259,En Couple,1,false,1696 BC 38
39,F,470,Célibataire,0,false,5249 QG 49
27,M,450,En Couple,2,false,9597 HI 41
23,M,500,Célibataire,0,false,6289 IA 88
38,F,163,Célibataire,0,false,9698 LP 70
37,F,574,En Couple,4,false,8130 AW 28
30,F,572,Célibataire,0,false,9407 JQ 90
58,M,1355,En Couple,1,false,7064 TT 33
29,M,1092,En Couple,1,true,8557 PY 21
29,F,821,En Couple,1,false,946 QY 71
59,M,1153,En Couple,1,false,2159 WP 22
54,F,524,Célibataire,0,false,5303 VE 62
23,M,1287,En Couple,1,false,7891 MW 21
27,M,847,En Couple,1,false,5179 AE 51
23,M,229,Célibataire,0,false,16 UC 86
31,Femme,876,Célibataire,0,false,665 MN 73
24,M,197,En Couple,1,true,6424 AY 31
62,M,489,En Couple,4,false,7239 KD 28
28,F,940,En Couple,2,false,8741 LE 93
66,M,840,Célibataire,0,false,9399 OW 14
54,M,425,En Couple,4,false,348 XZ 95
33,M,224,En Couple,4,false,562 ES 10
29,F,432,Célibataire,0,false,9551 DL 43
18,F,1045,En Couple,4,true,4605 EK 24
58,F,526,Célibataire,0,false,3812 GQ 69
31,M,577,Célibataire,0,false,5749 WW 26
63,M,171,Célibataire,0,false,3937 JY 15
30,M,540,En Couple,2,false,8884 TT 96
18,N/D,1117,En Couple,2,false,834 IQ 70
50,M,154,En Couple,0,false,764 ZN 95
30,M,516,Célibataire,0,false,9806 HB 67
66,F,176,Célibataire,0,false,2072 QQ 14
69,M,1199,En Couple,1,false,8087 YH 66
35,M,228,Célibataire,0,false,6143 SO 69
26,Homme,1133,En Couple,2,true,8488 OX 15
47,M,1019,Seule,2,false,1138 FC 50
72,M,535,En Couple,0,true,5239 UN 11
21,M,201,En Couple,4,false,8123 SR 47
32,M,1324,En Couple,1,false,1858 OF 77
41,M,187,En Couple,1,false,2990 SY 51
18,M,548,En Couple,2,false,3955 GU 92
53,M,192,Célibataire,0,false,2122 DE 16
22,F,445,En Couple,1,false,926 ED 38
34,M,808,Célibataire,0,false,3814 LO 26
23,M,165,En Couple,0,true,703 VV 29
55,M,209,En Couple,2,false,8214 ST 45
31,F,882,Célibataire,0,false,5215 HZ 73
50,M,517,Célibataire,0,false,5493 NM 70
30,F,548,Célibataire,0,false,8734 OZ 71
32,M,993,Célibataire,0,false,9481 ZJ 20
22,F,221,En Couple,3,false,567 CY 31
52,F,1226,Célibataire,0,false,5508 FU 39
83,M,594,Célibataire,0,false,4432 XF 62
44,F,169,Célibataire,0,false,7502 RN 97
45,M,906,Célibataire,0,false,1113 IH 78
21,M,428,En Couple,4,false,8350 KD 76
24,F,557,Célibataire,0,false,4570 SO 16
45,F,465,Célibataire,0,false,8640 YG 14
23,F,829,En Couple,1,false,279 QO 79
42,M,519,En Couple,2,false,8174 KR 22
55,M,535,En Couple,2,true,2013 TN 85
23,F,561,Seule,2,false,1802 IU 63
46,M,465,En Couple,4,false,6500 XW 19
23,F,437,Seule,2,false,6319 HR 94
29,M,575,Célibataire,0,false,8508 HP 48
54,M,1009,Célibataire,0,false,8308 PE 15
48,M,1205,En Couple,2,false,6946 IH 62
20,F,568,En Couple,2,false,6202 FD 79
44,F,1002,En Couple,0,false,1914 XI 60
33,M,523,En Couple,0,true,1355 CV 82
33,F,456,En Couple,0,false,147 SU 54
44,M,717,Célibataire,0,false,8203 NX 42
40,F,597,Célibataire,0,false,6680 YV 76
70,M,735,En Couple,0,false,7257 FG 32
18,M,492,En Couple,3,false,7115 LN 94
48,M,480,En Couple,1,true,8988 CS 37
29,F,175,Célibataire,0,false,7594 PJ 69
48,M,223,Célibataire,0,false,2247 BB 67
22,Masculin,542,En Couple,1,false,4044 TO 92
69,M,1364,En Couple,2,false,4999 XM 37
37,F,1236,En Couple,1,true,6338 NC 47
84,Homme,831,Célibataire,0,false,8177 JX 50
24,M,249,Célibataire,0,false,3992 VZ 90
49,M,932,En Couple,1,false,5575 QJ 85
35,M,1147,En Couple,2,false,4851 OY 52
28,M,444,Célibataire,0,false,673 CU 26
41,M,1372,Célibataire,0,false,7986 LI 22
22,M,590,En Couple,4,true,1830 ZJ 74
37,M,576,En Couple,1,false,9310 SB 59
56,M,1119,En Couple,4,false,9650 XO 98
70,M,589,Célibataire,0,false,5019 MS 63
54,M,244,En Couple,1,false,3871 IC 41
27,F,204,En Couple,0,false,1495 SA 82
64,M,424,En Couple,1,false,3662 KY 80
57,M,1206,En Couple,4,false,2840 ZQ 62
31,M,574,Célibataire,0,false,2668 AJ 46
55,M,200,En Couple,1,false,6944 PC 15
45,M,833,En Couple,2,true,4656 KT 23
60,M,432,Célibataire,0,false,1882 QS 17
32,M,1134,En Couple,3,false,3561 IP 19
81,F,1022,En Couple,2,false,8363 PX 72
51,M,581,En Couple,0,false,769 VE 39
24,M,1383,En Couple,1,false,7139 LI 76
24,F,454,Célibataire,0,false,2366 TH 47
49,F,1369,En Couple,3,false,5532 OO 51
55,M,415,En Couple,0,false,4622 BD 69
45,M,512,En Couple,3,false,6375 AC 63
24,F,502,En Couple,0,true,2776 BL 41
23,M,719,Célibataire,0,false,8323 SP 37
29,F,403,En Couple,0,false,9519 UL 88
22,F,480,En Couple,0,true,584 FP 24
38,M,459,En Couple,1,false,7007 YS 15
43,M,865,En Couple,2,true,7813 ND 27
30,F,589,En Couple,3,false,1648 EU 96
40,M,442,En Couple,1,false,3287 WB 82
52,F,227,Célibataire,0,false,1168 OI 81
76,M,950,En Couple,0,false,5668 TC 82
81,M,484,En Couple,2,false,4523 KR 63
57,F,501,Célibataire,0,false,1689 XX 56
37,M,871,Célibataire,0,false,9812 AD 62
69,M,1088,Seule,2,false,4017 PX 94
46,M,522,En Couple,1,false,2746 QY 60
28,F,570,Célibataire,0,false,7391 YD 39
76,F,415,En Couple,0,true,2278 DR 39
28,M,531,En Couple,0,true,7024 CE 50
47,F,560,Célibataire,0,false,2233 FC 41
22,M,585,En Couple,2,false,7755 DV 15
78,M,1091,Célibataire,0,false,5232 KF 29
19,M,1011,En Couple,0,false,5330 VA 26
33,M,173,En Couple,0,false,9554 OW 80
18,M,1196,En Couple,2,false,5553 TF 38
83,M,223,Célibataire,0,false,4877 RV 46
32,M,563,En Couple,1,true,7371 OM 30
43,M,484,En Couple,0,false,190 YR 57
64,M,442,En Couple,0,false,9106 AU 28
83,M,561,Célibataire,0,false,488 CF 89
44,M,428,Célibataire,0,false,5150 DM 11
41,M,524,En Couple,0,false,5465 RU 68
19,F,420,Célibataire,0,false,4850 VX 49
24,M,435,En Couple,0,true,2794 TT 10
30,M,515,En Couple,2,false,7451 LI 19
19,F,922,Célibataire,0,false,2845 CN 17
72,F,1157,En Couple,0,true,8354 QC 96
62,F,1159,En Couple,1,false,8943 HY 12
76,M,469,Célibataire,0,false,871 HZ 72
21,M,509,En Couple,1,false,5 TK 36
46,Masculin,231,Célibataire,0,false,6613 QX 53
53,M,1189,En Couple,1,false,4656 WL 85
57,M,814,Seule,3,false,2627 ZE 87
49,M,445,En Couple,1,false,123 FR 96
49,M,178,En Couple,2,false,4751 WM 75
25,M,1289,En Couple,0,false,7273 WJ 15
56,M,423,En Couple,0,false,8050 BR 76
36,M,457,Célibataire,0,false,9801 SX 81
40,M,734,En Couple,3,false,8368 PZ 47
49,M,589,En Couple,1,false,2932 PH 11
46,M,595,En Couple,2,true,6919 FW 91
42,F,585,En Couple,0,false,6075 OF 76
24,M,528,En Couple,1,true,1804 AL 71
31,M,1191,Célibataire,0,false,3531 OF 53
-1,F,513,En Couple,0,false,1459 EM 50
24,M,734,Seule,2,false,9498 PU 20
68,M,530,Célibataire,0,false,8998 CZ 73
43,M,491,En Couple,2,false,1129 MU 43
72,Homme,161,Célibataire,0,false,4714 JT 73
39,M,459,En Couple,2,false,401 YA 61
51,M,233,En Couple,1,true,7279 GF 62
41,M,453,En Couple,1,true,3592 IM 95
62,F,188,Célibataire,0,false,7566 CW 28
77,M,1063,Célibataire,0,false,5627 CA 87
20,M,579,En Couple,1,false,8970 PX 87
21,M,1006,Célibataire,0,false,2995 ZR 59
55,M,937,Célibataire,0,false,4945 VP 76
75,M,967,En Couple,3,false,3586 ZW 53
44,M,490,En Couple,2,false,6459 BG 66
51,F,173,Célibataire,0,false,4852 OF 84
47,M,210,En Couple,4,false,6743 FL 15
84,F,551,En Couple,4,false,6769 DY 51
47,M,165,En Couple,4,false,3922 LH 22
43,M,929,Célibataire,0,false,823 ZL 11
40,M,474,Célibataire,0,false,9425 LW 17
18,M,468,Célibataire,0,false,4081 AI 22
43,Féminin,595,Célibataire,0,false,9555 LI 29
29,M,249,Célibataire,0,false,3716 WR 12
24,M,1169,Célibataire,0,false,9474 SZ 80
27,F,217,En Couple,2,false,3966 YV 43
60,M,546,En Couple,2,false,464 GN 34
24,M,440,En Couple,2,true,4808 BH 27
54,M,1223,Célibataire,0,false,1628 JS 97
27,F,1105,En Couple,0,false,867 SA 76
24,F,574,En Couple,1,true,2380 OZ 20
24,M,413,En Couple,2,true,9516 LF 20
61,Féminin,443,En Couple,0,true,5122 XH 46
58,M,559,En Couple,3,false,7433 IU 50
37,M,175,Célibataire,0,false,9002 OV 46
29,F,410,En Couple,3,false,1514 QB 11
83,F,406,Célibataire,0,false,8007 OF 35
73,M,821,En Couple,3,false,5355 WZ 65
82,M,1113,En Couple,0,false,1291 QH 81
63,M,152,Célibataire,0,false,6686 OF 73
55,M,854,Seule,2,false,1997 IB 58
51,F,431,En Couple,2,false,8916 KH 49
66,M,408,En Couple,2,false,5250 QF 27
32,M,407,En Couple,2,false,690 UH 90
32,M,595,En Couple,1,true,566 BO 23
54,F,1091,Célibataire,0,false,2317 XG 97
57,M,228,En Couple,3,false,322 HK 48
21,M,173,En Couple,1,false,673 YY 43
71,F,1373,En Couple,1,false,3493 XE 48
64,M,518,Seule,2,false,8595 BQ 57
25,M,414,En Couple,3,false,1341 OL 75
29,M,487,En Couple,0,false,3892 KA 47
73,M,598,En Couple,1,false,3725 UX 84
20,M,597,En Couple,2,false,1918 JK 86
38,M,539,Célibataire,0,false,4486 ON 59
48,F,218,En Couple,0,false,2086 OM 31
56,M,408,En Couple,2,true,4720 LE 72
19,M,1301,Marié(e),1,false,7642 PM 81
55,M,733,Célibataire,0,false,3871 IV 84
44,M,597,En Couple,0,false,5107 VZ 30
22,M,1368,En Couple,0,true,4464 RX 82
27,M,583,Célibataire,0,false,3601 YT 23
29,F,546,En Couple,0,false,795 WT 79
33,M,519,En Couple,0,false,5539 ME 93
55,F,527,En Couple,1,false,4256 SG 78
21,M,578,Célibataire,0,false,8014 RH 98
58,F,1078,En Couple,2,false,7068 HQ 60
35,M,405,Célibataire,0,false,483 BT 90
49,M,219,En Couple,4,true,1091 SB 48
33,M,401,En Couple,3,false,4603 VD 75
48,M,584,En Couple,0,false,7077 DW 65
30,M,926,En Couple,2,false,5788 WZ 33
84,M,1244,Seule,2,false,3690 CW 13
18,F,1311,Seule,2,false,6019 KB 25
66,M,1019,Célibataire,0,false,4536 VW 61
57,M,591,En Couple,4,false,4520 PK 74
18,M,569,En Couple,1,true,4473 PJ 60
62,M,559,Célibataire,0,false,2207 PZ 15
29,M,474,Célibataire,0,false,4999 LV 75
23,M,442,En Couple,0,false,3955 JQ 25
46,M,465,Seule,3,false,8642 YH 33
54,F,852,En Couple,1,false,539 AL 32
64,M,166,En Couple,1,true,8134 SW 12
76,M,487,Célibataire,0,false,9143 CJ 26
40,M,539,En Couple,0,false,5192 RE 13
20,M,844,En Couple,0,false,6978 ZI 61
68,F,470,Seule,2,false,71 CS 79
28,M,573,Célibataire,0,false,7551 VI 50
73,M,235,En Couple,0,false,3916 EG 59
22,F,897,Seule,2,false,9500 OZ 85
34,F,?,Célibataire,0,false,8956 OE 58
59,F,513,En Couple,0,false,1812 VZ 73
20,M,1069,Célibataire,0,false,4914 DF 82
29,F,174,En Couple,4,false,9734 CO 51
50,M,1022,Célibataire,0,false,184 IJ 31
59,F,1268,En Couple,0,false,1377 AV 69
57,M,215,En Couple,1,false,3788 NR 27
41,M,560,En Couple,1,false,42 XO 53
53,Féminin,214,En Couple,0,true,5436 RN 24
30,M,159,En Couple,0,true,4753 AJ 81
72,M,524,En Couple,1,false,989 HU 34
66,M,500,Seule,2,false,3154 EN 87
20,F,558,En Couple,4,false,7613 OV 43
38,M,437,En Couple,2,true,8591 UM 98
27,F,571,En Couple,0,false,6422 VW 52
47,M,1012,En Couple,0,false,4232 CD 51
24,M,1308,En Couple,1,false,3692 CB 73
74,M,490,En Couple,4,false,6069 EV 21
79,M,176,En Couple,1,false,8907 VL 86
37,M,523,En Couple,1,false,5223 WM 33
25,F,509,En Couple,0,false,7803 RQ 35
81,M,981,En Couple,1,true,6429 GX 43
46,M,447,Célibataire,0,false,5182 AT 45
?,M,222,En Couple,2,false,6730 JB 14
28,M,401,En Couple,3,false,4734 KD 63
57,M,415,Célibataire,0,false,3585 IJ 85
23,F,1330,En Couple,3,true,7985 JO 89
68,M,400,Célibataire,0,false,6508 GW 56
23,F,1032,En Couple,3,true,535 WN 72
36,M,565,En Couple,4,?,3709 VT 87
28,M,452,En Couple,0,false,8792 ES 82
24,M,540,Seule,2,false,9749 GV 97
53,Masculin,447,Célibataire,0,false,1463 LU 11
21,M,1015,En Couple,4,false,7067 IS 45
18,M,445,En Couple,1,true,1267 JV 66
58,M,580,En Couple,3,false,5618 VQ 57
65,M,1300,En Couple,2,false,8947 VQ 49
40,F,185,Seule,2,false,2198 YT 19
20,M,1192,En Couple,0,false,6375 NL 45
36,M,822,En Couple,1,false,6316 PA 93
75,M,176,Marié(e),0,false,9708 VW 62
39,M,1269,En Couple,2,false,9527 KX 67
56,M,586,Célibataire,0,false,2293 QO 28
80,F,533,Célibataire,0,false,2959 AW 54
41,M,905,En Couple,2,true,1764 LH 20
61,N/D,980,En Couple,3,true,7033 ZM 48
56,M,1388,Célibataire,0,false,2289 YE 54
60,M,458,En Couple,3,true,6372 RZ 78
47,M,490,En Couple,1,true,8911 WL 28
63,M,167,En Couple,2,true,9592 TV 20
28,M,403,Célibataire,0,false,1499 GR 82
22,M,597,Célibataire,0,false,918 ZP 16
37,M,1019,Célibataire,0,false,670 VU 52
45,M,557,Célibataire,0,false,76 FI 89
46,M,545,Marié(e),0,true,6904 YY 86
49,M,1059,En Couple,0,true,1040 CP 23
26,M,892,En Couple,1,false,4293 OR 32
68,F,879,Célibataire,0,false,3922 XN 16
18,M,1233,En Couple,4,false,1369 BX 10
19,F,161,En Couple,3,false,3276 ZD 29
71,M,1272,En Couple,1,false,885 TR 73
81,M,1017,En Couple,2,false,5971 TC 39
26,M,468,Célibataire,0,false,1521 VS 32
25,M,419,En Couple,2,false,6213 OR 12
41,M,1307,Seule,1,false,3250 UI 78
20, ,1091,En Couple,4,false,8794 WO 20
51,M,525,En Couple,4,false,3923 KH 53
74,M,1228,En Couple,0,false,6468 TC 56
33,M,247,En Couple,2,false,9597 PW 79
52,M,582,Célibataire,0,false,6529 FF 78
79,M,156,En Couple,2,false,2065 MY 46
20,M,1128,En Couple,0,false,9717 QS 31
19,M,402,En Couple,1,false,8505 XT 86
65,M,1010,En Couple,1,true,3619 IJ 69
67,F,1328,Célibataire,0,false,2365 PT 41
60,F,454,En Couple,4,true,2771 UN 15
59,M,443,En Couple,3,false,3130 EH 60
40,M,1054,En Couple,0,false,6074 MY 29
29,F,512,En Couple,2,true,4202 UH 45
75,F,466,En Couple,2,true,6855 DH 30
58,M,1251,En Couple,2,false,3744 ST 88
37,F,167,En Couple,1,false,3633 XO 30
80,F,465,En Couple,2,true,602 YG 47
42,M,581,En Couple,4,false,2636 MW 63
69,M,216,En Couple,0,false,9135 OC 32
57,M,1181,Célibataire,0,false,2403 LL 39
32,F,432,En Couple,0,true,1713 KR 22
24,F,531,En Couple,2,false,2348 EB 15
32,F,160,En Couple,2,false,2474 BM 48
52,F,571,En Couple,4,false,2633 ZT 14
55,F,530,Célibataire,0,false,8688 OO 65
28,M,241,En Couple,3,false,7187 SH 82
25,M,493,Célibataire,0,false,2114 LS 60
25,M,1253,Célibataire, ,false,5871 MI 32
60,M,1220,En Couple,0,false,8170 WP 67
82,M,185,En Couple,1,false,538 BJ 43
49,M,593,Célibataire,0,false,186 EI 34
58,M,710,En Couple,1,false,414 NT 76
39,F,557,En Couple,3,false,8833 RM 77
29,M,720,En Couple,0,false,1629 FT 59
36,F,197,Seule,2,false,8549 BL 93
58,F,1371,Célibataire,0,false,3282 IC 62
78,M,538,En Couple,2,true,920 KX 21
70,M,230,En Couple,4,false,3877 FN 68
83,M,562,En Couple,1,false,4214 VJ 35
69,M,483,Seule,1,false,8373 MC 21
46,F,456,En Couple,2,false,3826 RW 25
29,M,515,En Couple,4,false,7869 VX 90
19,M,152,En Couple,2,false,2542 KS 79
23,M,807,En Couple,0,false,6257 SU 32
70,M,503,Seule,3,false,8385 SA 73
26,M,906,Célibataire,0,false,6960 TI 65
19,F,1037,Célibataire,0,false,656 TY 79
38,M,481,Célibataire,0,false,1697 QH 33
24,F,516,En Couple,4,false,8599 PR 74
45,F,1312,En Couple,3,true,9943 HI 14
58,M,1041,Célibataire,0,false,2943 BR 35
19,M,189,Célibataire,0,false,6159 YP 26
47,M,965,Seule,3, ,600 RC 33
79,M,460,Seul,0,false,6975 JM 94
29,M,756,En Couple,0,false,6301 HL 88
48,F,412,Célibataire,0,false,1478 AE 71
77,M,548,En Couple,1,false,7028 TR 10
55,M,469,En Couple,0,false,7712 QV 47
29,F,509,En Couple,0,true,8285 XF 26
58,M,541,En Couple,1,true,1745 XI 57
54,M,741,Célibataire,0,false,4832 GH 49
54,M,424,En Couple,1,false,631 YR 43
55,F,572,Célibataire,0,false,8305 OV 37
53,M,803,Seule,2,false,3417 AC 40
27,M,580,Célibataire,0,false,941 FI 73
49,M,165,En Couple,0,true,7004 KB 93
29,F,1156,Célibataire,0,false,8620 FU 44
81,M,195,En Couple,1,false,6074 WR 42
65,M,517,En Couple,4,false,9983 QH 68
34,M,577,En Couple,2,false,5739 BU 73
43,F,555,Célibataire,0,false,5472 UQ 94
22,M,191,Seule,1,false,9278 ZL 72
75,M,1056,En Couple,1,false,4358 SW 79
50,F,463,En Couple,1,false,1678 UD 28
49,M,1138,Célibataire,0,false,5152 HF 39
20,M,555,En Couple,4,false,7087 IO 46
31,M,150,Célibataire,0,false,3223 JQ 70
25,M,1376,En Couple,0,false,5503 XH 59
19,M,476,Seule,1,false,4462 DZ 35
23,M,537,En Couple,3,true,215 QA 91
29,M,596,Célibataire,0,false,3587 SJ 17
23,M,524,Célibataire,0,false,1194 XN 85
46,F,1242,En Couple,0,true,9485 DL 20
26,F,560,Seule,1,false,1906 TW 57
31,M,415,En Couple,1,false,3661 UO 86
41,M,449,Célibataire,0,false,1240 MQ 64
20,M,532,Célibataire,0,false,3007 NC 25
57,M,475,En Couple,3,true,2986 JQ 36
74,M,220,Célibataire,0,false,8904 FF 47
20,M,866,En Couple,4,false,100 KW 37
20,M,160,Célibataire,0,false,791 XE 53
70,F,590,Célibataire,0,false,346 KG 30
24,M,581,Célibataire,0,false,2837 IP 49
51,M,548,En Couple,0,false,3209 CK 82
24,F,518,En Couple,4,false,887 VL 30
66,M,236,En Couple,4,false,7083 HC 85
50,M,203,Célibataire,0,false,8440 KW 21
26,M,978,En Couple,2,true,1265 NK 13
59,M,527,En Couple,2,true,7874 MF 31
27,F,509,En Couple,3,false,4841 GT 46
30,F,463,En Couple,4,true,355 DH 63
57,M,508,En Couple,3,false,7991 ES 65
47,M,226,En Couple,2,false,9673 TE 78
54,M,579,Seule,2,false,8397 LT 93
36,M,1323,En Couple,1,false,8249 PG 73
73,F,421,Célibataire,0,false,85 KG 90
44,M,1101,Divorcée,2,false,8337 JH 76
37,M,1287,Célibataire,0,false,8643 LX 93
29,F,440,En Couple,2,false,2699 BG 24
47,M,801,Célibataire,0,false,3157 FX 89
65,M,552,En Couple,4,false,6587 RT 42
59,M,423,Seule,2,false,2868 YY 31
32,M,170,En Couple,0,true,6333 UX 32
24,M,430,Célibataire,0,false,547 VY 42
39,M,483,En Couple,0,true,3594 LM 72
36,M,916,En Couple,0,false,5036 QR 69
22,M,461,En Couple,2,false,1777 MM 71
43,M,501,Célibataire,0,false,2136 EA 88
34,M,1105,Célibataire,0,false,7120 WA 54
25,F,957,En Couple,0,true,3957 NM 79
72,M,445,En Couple,0,false,2858 RJ 54
38,F,417,En Couple,2,false,2399 RV 64
30,M,195,En Couple,1,true,1791 QS 27
28,M,419,Célibataire,0,false,1161 ZX 55
29,M, ,En Couple,1,false,4889 QP 53
20,M,412,En Couple,3,false,9891 AC 35
76,F,496,En Couple,4,true,11 GD 57
80,M,541,En Couple,1,true,99 YU 80
49,F,537,En Couple,3,false,7154 ID 39
52,M,453,Célibataire,0,false,9229 UF 56
43,M,200,Seul,0,false,2117 YC 37
55,M,1325,En Couple,2,false,9214 TN 10
29,M,529,En Couple,4,false,8759 ME 18
30,M,1256,En Couple,4,false,7978 BM 54
56,F,499,Célibataire,0,false,2753 ZG 40
18,M,232,Célibataire,0,false,6931 BB 27
39,Femme,545,Célibataire,0,false,778 MD 53
82,M,1191,En Couple,3,false,7522 ON 41
21,M,236,En Couple,3,false,1489 FZ 70
40,M,201,En Couple,1,false,4957 RU 46
43,M,409,En Couple,0,false,1598 QJ 44
37,F,192,Célibataire,0,false,418 IM 47
36,F,422,En Couple,1, ,3094 PX 25
25,M,543,Célibataire,0,false,7608 DM 59
49,M,496,Célibataire,0,false,4662 QU 27
71,M,440,En Couple,3,false,1346 OV 84
67,M,403,En Couple,2,false,1797 KN 25
38,M,591,En Couple,0,false,5500 IK 17
82,M,1056,Célibataire,0,false,5460 HL 97
58,F,596,Célibataire,0,false,4350 WV 15
23,M,411,En Couple,4,false,5662 BU 94
21,M,524,En Couple,0,false,598 VQ 56
66,M,561,Célibataire,0,false,7850 OW 54
52,F,579,Seule,1,false,8832 NS 30
40,M,406,Célibataire,0,false,7654 DY 19
47,M,235,Célibataire,0,false,6143 TN 84
59,F,406,En Couple,0,false,7563 LO 66
21,M,168,En Couple,4,true,6098 BD 70
23,M,477,En Couple,2,false,1757 BC 45
55,M,187,En Couple,1,false,7586 EP 91
28,M,896,Seule,1,false,8442 OA 29
21,M,524,Célibataire,0,false,5232 EV 52
67,M,863,En Couple,2,false,1992 YK 39
42,M,572,En Couple,4,false,2841 QG 15
78,F,165,En Couple,4,false,1913 IH 89
76,F,501,En Couple,2,true,4723 SZ 35
59,M,218,En Couple,1,false,9799 NP 27
33,M,579,En Couple,2,true,8591 RO 55
48,M,433,En Couple,2,true,8826 QS 26
24,F,1130,En Couple,4,false,471 OD 13
-1,F,581,Célibataire,0,false,9455 GS 62
79,F,924,Célibataire,0,false,9278 WE 21
49,M,223,En Couple,4,false,1648 VE 97
26,M,527,En Couple,0,false,7333 KQ 11
44,M,505,Seule,1,false,6240 OY 60
57,M,404,En Couple,1,false,978 MD 90
77,F,1376,Célibataire,0,false,2301 MH 42
24,M,400,En Couple,0,false,5032 RZ 34
54,F,489,Seule,3,false,6702 FG 50
59,M,209,En Couple,2,false,371 TM 41
68,M,924,En Couple,3,false,6405 IY 72
27,M,484,En Couple,0,true,4586 LU 44
20,M,581,En Couple,1,true,7948 UD 91
41,M,560,Célibataire,0,false,5678 AT 65
20,M,180,En Couple,2,false,4809 JS 67
53,M,494,En Couple,0,false,8711 XK 57
28,M,434,En Couple,2,false,3211 ZX 46
37,M,554,En Couple,2,true,4971 OL 20
27,M,163,En Couple,4,false,1100 DI 58
29,M,569,En Couple,1,false,4441 CK 37
19,M,567,En Couple,0,true,1535 AT 77
35,M,411,Célibataire,0,false,9063 XI 88
42,M,840,En Couple,1,false,2640 IF 42
22,M,1106,Célibataire,0,false,2985 XL 86
57,F,1173,En Couple,1,true,873 LZ 88
81,F,406,Célibataire,0,false,8651 EI 59
18,M,229,En Couple,3,false,3497 KS 45
23,M,501,Seul,0,false,6899 OG 66
68,F,508,En Couple,1,false,4028 WI 67
41,M,169,En Couple,3,false,1218 ON 88
74,F,444,En Couple,0,false,5256 VU 31
25,M,165,En Couple,2,false,2593 WK 10
24,M,218,En Couple,2,false,443 VL 70
76,Masculin,208,En Couple,0,false,7446 RA 63
51,F,874,En Couple,2,false,1312 SA 17
51,M,1317,Célibataire,0,false,2414 RS 65
57,M,479,En Couple,2,false,6025 UB 50
34,M,533,Seule,2,false,9730 WP 72
37,F,1184,Célibataire,0,false,4083 CN 98
40,F,408,En Couple,?,false,1812 NW 89
27,M,168,Célibataire,0,false,8551 RN 55
25,F,722,En Couple,0,false,864 MZ 63
34,F,482,En Couple,1,false,932 TI 21
43,M,163,En Couple,4,false,3181 KZ 43
34,M,511,En Couple,1,false,3480 XL 55
44,M,801,Célibataire,0,false,2716 RR 13
22,M,446,Célibataire,0,false,5478 PA 67
48,M,200,Célibataire,0,false,9813 RF 77
26,F,1007,En Couple,4,false,5199 MT 32
55,F,481,Célibataire,0,false,6670 QE 67
21,M,233,En Couple,1,false,1899 RU 57
27,F,568,En Couple,1,false,6325 CO 89
46,M,198,Seule,1,false,6446 UQ 43
65,M,466,Célibataire,0,false,2771 HW 95
26,M,403,En Couple,4,false,4261 MD 79
80,M,831,Célibataire,0,false,713 CW 30
22,M,248,Célibataire,0,false,4664 AB 64
73,M,1206,En Couple,0,false,2227 MJ 75
25,M,894,Célibataire,0,false,8536 PM 50
40,M,202,Célibataire,0,false,9849 SK 23
20,F,708,En Couple,3,false,95 KC 14
72,M,516,Seule,2,false,155 UN 83
35,M,238,Célibataire,0,false,3172 QA 31
31,M,1147,En Couple,4,false,946 DE 33
21,M,403,En Couple,4,false,2166 HL 82
26,M,1365,En Couple,2,false,6804 AD 90
83,F,579,En Couple,4,false,4638 LS 65
22,M,488,En Couple,0,false,9662 US 21
57,M,497,En Couple,4,false,5519 WX 58
80,M,570,Célibataire,0,false,5145 UF 46
56,F,411,En Couple,2,true,9383 FD 50
80,F,510,Célibataire,0,false,4039 VC 17
72,F,187,Célibataire,0,false,1357 TL 24
31,M,1395,Célibataire,0,false,3012 JY 90
52,M,495,Célibataire,0,false,8834 NT 93
59,F,435,En Couple,3,false,1127 JB 19
56,M,877,En Couple,2,false,9986 NB 30
59,M,494,Célibataire,0,false,6784 UN 55
46,M,518,En Couple,2,false,6802 ZG 34
32,M,1270,En Couple,4,false,2698 GG 30
18,M,469,En Couple,0,false,9345 MD 15
